route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,brigade_id,vehicle_id,variant_id
2,8,8_16732716,"BISKUPIN",0,872307,9,141,872307
2,8,8_16730630,"BISKUPIN",0,873358,3,92,873358
2,8,8_16730947,"BISKUPIN",0,873358,1,141,873358
2,8,8_16730961,"BISKUPIN",0,873358,2,146,873358
2,8,8_16730978,"BISKUPIN",0,873358,3,141,873358
2,8,8_16730987,"BISKUPIN",0,873358,4,141,873358
2,8,8_16730993,"BISKUPIN",0,873358,4,141,873358
2,8,8_16730995,"BISKUPIN",0,873358,4,141,873358
2,8,8_16731009,"BISKUPIN",0,873358,7,93,873358
2,8,8_16731013,"BISKUPIN",0,873358,7,93,873358
2,8,8_16731015,"BISKUPIN",0,873358,7,93,873358
2,8,8_16731032,"BISKUPIN",0,873358,9,141,873358
2,8,8_16731036,"BISKUPIN",0,873358,9,141,873358
2,8,8_16731038,"BISKUPIN",0,873358,9,141,873358
2,8,8_16731040,"BISKUPIN",0,873358,9,141,873358
2,8,8_16731044,"BISKUPIN",0,873358,9,141,873358
2,8,8_16731061,"BISKUPIN",0,873358,11,93,873358
2,8,8_16731067,"BISKUPIN",0,873358,11,93,873358
2,8,8_16731082,"BISKUPIN",0,873358,13,92,873358
2,8,8_16731095,"BISKUPIN",0,873358,14,146,873358
2,8,8_16731103,"BISKUPIN",0,873358,14,146,873358
2,8,8_16731110,"BISKUPIN",0,873358,15,92,873358
2,8,8_16731112,"BISKUPIN",0,873358,15,92,873358
2,8,8_16731116,"BISKUPIN",0,873358,15,92,873358
2,8,8_16731126,"BISKUPIN",0,873358,16,93,873358
2,8,8_16731670,"BISKUPIN",0,873358,1,96,873358
2,8,8_16731672,"BISKUPIN",0,873358,1,96,873358
2,8,8_16731743,"BISKUPIN",0,873358,5,92,873358
2,8,8_16731861,"BISKUPIN",0,873358,12,141,873358
2,8,8_16731863,"BISKUPIN",0,873358,12,141,873358
2,8,8_16731877,"BISKUPIN",0,873358,12,141,873358
2,8,8_16731925,"BISKUPIN",0,873358,15,146,873358
2,8,8_16731927,"BISKUPIN",0,873358,15,146,873358
2,8,8_16732612,"BISKUPIN",0,873358,1,92,873358
2,8,8_16732614,"BISKUPIN",0,873358,1,92,873358
2,8,8_16732619,"BISKUPIN",0,873358,2,141,873358
2,8,8_16732621,"BISKUPIN",0,873358,2,141,873358
2,8,8_16732623,"BISKUPIN",0,873358,2,141,873358
2,8,8_16732627,"BISKUPIN",0,873358,2,141,873358
2,8,8_16732629,"BISKUPIN",0,873358,2,141,873358
2,8,8_16732631,"BISKUPIN",0,873358,2,141,873358
2,8,8_16732637,"BISKUPIN",0,873358,3,145,873358
2,8,8_16732639,"BISKUPIN",0,873358,3,145,873358
2,8,8_16732641,"BISKUPIN",0,873358,3,145,873358
2,8,8_16732647,"BISKUPIN",0,873358,4,145,873358
2,8,8_16732649,"BISKUPIN",0,873358,4,145,873358
2,8,8_16732651,"BISKUPIN",0,873358,4,145,873358
2,8,8_16732665,"BISKUPIN",0,873358,5,141,873358
2,8,8_16732667,"BISKUPIN",0,873358,5,141,873358
2,8,8_16732671,"BISKUPIN",0,873358,5,141,873358
2,8,8_16732677,"BISKUPIN",0,873358,5,141,873358
2,8,8_16732685,"BISKUPIN",0,873358,7,93,873358
2,8,8_16732687,"BISKUPIN",0,873358,7,93,873358
2,8,8_16732689,"BISKUPIN",0,873358,7,93,873358
2,8,8_16732693,"BISKUPIN",0,873358,7,93,873358
2,8,8_16732695,"BISKUPIN",0,873358,7,93,873358
2,8,8_16732702,"BISKUPIN",0,873358,8,92,873358
2,8,8_16732706,"BISKUPIN",0,873358,8,92,873358
2,8,8_16732708,"BISKUPIN",0,873358,8,92,873358
2,8,8_16732718,"BISKUPIN",0,873358,9,141,873358
2,8,8_16732720,"BISKUPIN",0,873358,9,141,873358
2,8,8_16732735,"BISKUPIN",0,873358,10,92,873358
2,8,8_16732737,"BISKUPIN",0,873358,10,92,873358
2,8,8_16732739,"BISKUPIN",0,873358,10,92,873358
2,8,8_16733268,"BISKUPIN",0,873358,1,146,873358
2,8,8_16733310,"BISKUPIN",0,873358,3,145,873358
2,8,8_16733506,"BISKUPIN",0,873358,15,141,873358
2,8,8_16733700,"BISKUPIN",0,873358,29,92,873358
2,8,8_16733726,"BISKUPIN",0,873358,32,145,873358
2,8,8_16733921,"BISKUPIN",0,873358,7,93,873358
2,8,8_16734003,"BISKUPIN",0,873358,1,92,873358
2,8,8_16734007,"BISKUPIN",0,873358,1,92,873358
2,8,8_16734009,"BISKUPIN",0,873358,1,92,873358
2,8,8_16734011,"BISKUPIN",0,873358,1,92,873358
2,8,8_16734013,"BISKUPIN",0,873358,1,92,873358
2,8,8_16734050,"BISKUPIN",0,873358,9,141,873358
2,8,8_16734054,"BISKUPIN",0,873358,9,141,873358
2,8,8_16734056,"BISKUPIN",0,873358,9,141,873358
2,8,8_16734058,"BISKUPIN",0,873358,9,141,873358
2,8,8_16734077,"BISKUPIN",0,873358,10,145,873358
2,8,8_16734098,"BISKUPIN",0,873358,11,145,873358
2,8,8_16734102,"BISKUPIN",0,873358,11,145,873358
2,8,8_16732740,"Zajezdnia GAJ",1,874512,10,92,874512
2,8,8_16733701,"Zajezdnia GAJ",1,874512,29,92,874512
2,8,8_16734103,"Zajezdnia BOREK",1,874514,11,145,874514
2,8,8_16732734,"KRZYKI",1,874995,10,92,874995
2,8,8_16730629,"KRZYKI",1,875036,3,92,875036
2,8,8_16730946,"KRZYKI",1,875036,1,141,875036
2,8,8_16730960,"KRZYKI",1,875036,2,146,875036
2,8,8_16730977,"KRZYKI",1,875036,3,141,875036
2,8,8_16730986,"KRZYKI",1,875036,4,141,875036
2,8,8_16730992,"KRZYKI",1,875036,4,141,875036
2,8,8_16730994,"KRZYKI",1,875036,4,141,875036
2,8,8_16731008,"KRZYKI",1,875036,7,93,875036
2,8,8_16731012,"KRZYKI",1,875036,7,93,875036
2,8,8_16731014,"KRZYKI",1,875036,7,93,875036
2,8,8_16731016,"KRZYKI",1,875036,7,93,875036
2,8,8_16731031,"KRZYKI",1,875036,9,141,875036
2,8,8_16731035,"KRZYKI",1,875036,9,141,875036
2,8,8_16731037,"KRZYKI",1,875036,9,141,875036
2,8,8_16731039,"KRZYKI",1,875036,9,141,875036
2,8,8_16731043,"KRZYKI",1,875036,9,141,875036
2,8,8_16731066,"KRZYKI",1,875036,11,93,875036
2,8,8_16731081,"KRZYKI",1,875036,13,92,875036
2,8,8_16731094,"KRZYKI",1,875036,14,146,875036
2,8,8_16731102,"KRZYKI",1,875036,14,146,875036
2,8,8_16731109,"KRZYKI",1,875036,15,92,875036
2,8,8_16731111,"KRZYKI",1,875036,15,92,875036
2,8,8_16731115,"KRZYKI",1,875036,15,92,875036
2,8,8_16731671,"KRZYKI",1,875036,1,96,875036
2,8,8_16731675,"KRZYKI",1,875036,1,96,875036
2,8,8_16731860,"KRZYKI",1,875036,12,141,875036
2,8,8_16731862,"KRZYKI",1,875036,12,141,875036
2,8,8_16731864,"KRZYKI",1,875036,12,141,875036
2,8,8_16731926,"KRZYKI",1,875036,15,146,875036
2,8,8_16731928,"KRZYKI",1,875036,15,146,875036
2,8,8_16732611,"KRZYKI",1,875036,1,92,875036
2,8,8_16732613,"KRZYKI",1,875036,1,92,875036
2,8,8_16732615,"KRZYKI",1,875036,1,92,875036
2,8,8_16732618,"KRZYKI",1,875036,2,141,875036
2,8,8_16732620,"KRZYKI",1,875036,2,141,875036
2,8,8_16732622,"KRZYKI",1,875036,2,141,875036
2,8,8_16732626,"KRZYKI",1,875036,2,141,875036
2,8,8_16732628,"KRZYKI",1,875036,2,141,875036
2,8,8_16732630,"KRZYKI",1,875036,2,141,875036
2,8,8_16732636,"KRZYKI",1,875036,3,145,875036
2,8,8_16732638,"KRZYKI",1,875036,3,145,875036
2,8,8_16732640,"KRZYKI",1,875036,3,145,875036
2,8,8_16732648,"KRZYKI",1,875036,4,145,875036
2,8,8_16732650,"KRZYKI",1,875036,4,145,875036
2,8,8_16732654,"KRZYKI",1,875036,4,145,875036
2,8,8_16732664,"KRZYKI",1,875036,5,141,875036
2,8,8_16732666,"KRZYKI",1,875036,5,141,875036
2,8,8_16732670,"KRZYKI",1,875036,5,141,875036
2,8,8_16732676,"KRZYKI",1,875036,5,141,875036
2,8,8_16732684,"KRZYKI",1,875036,7,93,875036
2,8,8_16732686,"KRZYKI",1,875036,7,93,875036
2,8,8_16732688,"KRZYKI",1,875036,7,93,875036
2,8,8_16732692,"KRZYKI",1,875036,7,93,875036
2,8,8_16732694,"KRZYKI",1,875036,7,93,875036
2,8,8_16732696,"KRZYKI",1,875036,7,93,875036
2,8,8_16732705,"KRZYKI",1,875036,8,92,875036
2,8,8_16732707,"KRZYKI",1,875036,8,92,875036
2,8,8_16732709,"KRZYKI",1,875036,8,92,875036
2,8,8_16732717,"KRZYKI",1,875036,9,141,875036
2,8,8_16732719,"KRZYKI",1,875036,9,141,875036
2,8,8_16732721,"KRZYKI",1,875036,9,141,875036
2,8,8_16732736,"KRZYKI",1,875036,10,92,875036
2,8,8_16732738,"KRZYKI",1,875036,10,92,875036
2,8,8_16733267,"KRZYKI",1,875036,1,146,875036
2,8,8_16733293,"KRZYKI",1,875036,2,145,875036
2,8,8_16733309,"KRZYKI",1,875036,3,145,875036
2,8,8_16733505,"KRZYKI",1,875036,15,141,875036
2,8,8_16733699,"KRZYKI",1,875036,29,92,875036
2,8,8_16733902,"KRZYKI",1,875036,5,145,875036
2,8,8_16734006,"KRZYKI",1,875036,1,92,875036
2,8,8_16734008,"KRZYKI",1,875036,1,92,875036
2,8,8_16734010,"KRZYKI",1,875036,1,92,875036
2,8,8_16734012,"KRZYKI",1,875036,1,92,875036
2,8,8_16734016,"KRZYKI",1,875036,1,92,875036
2,8,8_16734053,"KRZYKI",1,875036,9,141,875036
2,8,8_16734055,"KRZYKI",1,875036,9,141,875036
2,8,8_16734057,"KRZYKI",1,875036,9,141,875036
2,8,8_16734080,"KRZYKI",1,875036,10,145,875036
2,8,8_16734101,"KRZYKI",1,875036,11,145,875036
2,8,8_16731045,"Zajezdnia OŁBIN",1,875043,9,141,875043
2,8,8_16731878,"Zajezdnia OŁBIN",1,875043,12,141,875043
3,6,6_16726419,"Zajezdnia GAJ",0,867322,3,92,867322
3,6,6_16726911,"Zajezdnia GAJ",0,867322,15,92,867322
3,6,6_16729048,"LEŚNICA",1,869377,1,146,869377
3,6,6_16729558,"LEŚNICA",1,869377,36,141,869377
3,6,6_16729563,"Zajezdnia OŁBIN",0,869770,36,141,869770
3,6,6_16729471,"KSIĘŻE MAŁE",0,870595,29,92,870595
3,6,6_16729531,"KSIĘŻE MAŁE",0,870595,33,92,870595
3,6,6_16729579,"KSIĘŻE MAŁE",0,870595,41,43,870595
3,6,6_16726876,"KSIĘŻE MAŁE",0,870596,14,146,870596
3,6,6_16726877,"LEŚNICA",1,871331,14,146,871331
3,6,6_16726908,"LEŚNICA",1,871331,15,92,871331
3,6,6_16727080,"LEŚNICA",1,871331,9,145,871331
3,6,6_16729050,"LEŚNICA",1,871331,1,146,871331
3,6,6_16729068,"LEŚNICA",1,871331,2,145,871331
3,6,6_16729074,"LEŚNICA",1,871331,2,145,871331
3,6,6_16729078,"LEŚNICA",1,871331,2,145,871331
3,6,6_16729084,"LEŚNICA",1,871331,3,145,871331
3,6,6_16729090,"LEŚNICA",1,871331,3,145,871331
3,6,6_16729094,"LEŚNICA",1,871331,3,145,871331
3,6,6_16729101,"LEŚNICA",1,871331,4,93,871331
3,6,6_16729107,"LEŚNICA",1,871331,4,93,871331
3,6,6_16729111,"LEŚNICA",1,871331,4,93,871331
3,6,6_16729117,"LEŚNICA",1,871331,5,123,871331
3,6,6_16729123,"LEŚNICA",1,871331,5,123,871331
3,6,6_16729133,"LEŚNICA",1,871331,6,145,871331
3,6,6_16729139,"LEŚNICA",1,871331,6,145,871331
3,6,6_16729159,"LEŚNICA",1,871331,7,141,871331
3,6,6_16729163,"LEŚNICA",1,871331,7,141,871331
3,6,6_16729171,"LEŚNICA",1,871331,8,92,871331
3,6,6_16729179,"LEŚNICA",1,871331,8,92,871331
3,6,6_16729189,"LEŚNICA",1,871331,9,43,871331
3,6,6_16729205,"LEŚNICA",1,871331,10,141,871331
3,6,6_16729207,"LEŚNICA",1,871331,10,141,871331
3,6,6_16729214,"LEŚNICA",1,871331,11,151,871331
3,6,6_16729218,"LEŚNICA",1,871331,11,151,871331
3,6,6_16729222,"LEŚNICA",1,871331,11,151,871331
3,6,6_16729229,"LEŚNICA",1,871331,12,93,871331
3,6,6_16729233,"LEŚNICA",1,871331,12,93,871331
3,6,6_16729235,"LEŚNICA",1,871331,12,93,871331
3,6,6_16729241,"LEŚNICA",1,871331,12,93,871331
3,6,6_16729247,"LEŚNICA",1,871331,13,141,871331
3,6,6_16729251,"LEŚNICA",1,871331,13,141,871331
3,6,6_16729265,"LEŚNICA",1,871331,14,92,871331
3,6,6_16729284,"LEŚNICA",1,871331,15,141,871331
3,6,6_16729301,"LEŚNICA",1,871331,16,123,871331
3,6,6_16729315,"LEŚNICA",1,871331,17,151,871331
3,6,6_16729323,"LEŚNICA",1,871331,17,151,871331
3,6,6_16729334,"LEŚNICA",1,871331,18,151,871331
3,6,6_16729346,"LEŚNICA",1,871331,19,92,871331
3,6,6_16729353,"LEŚNICA",1,871331,20,151,871331
3,6,6_16729372,"LEŚNICA",1,871331,22,145,871331
3,6,6_16729376,"LEŚNICA",1,871331,22,145,871331
3,6,6_16729380,"LEŚNICA",1,871331,22,145,871331
3,6,6_16729382,"LEŚNICA",1,871331,22,145,871331
3,6,6_16729391,"LEŚNICA",1,871331,23,151,871331
3,6,6_16729397,"LEŚNICA",1,871331,23,151,871331
3,6,6_16729406,"LEŚNICA",1,871331,24,145,871331
3,6,6_16729412,"LEŚNICA",1,871331,24,145,871331
3,6,6_16729424,"LEŚNICA",1,871331,25,151,871331
3,6,6_16729428,"LEŚNICA",1,871331,25,151,871331
3,6,6_16729439,"LEŚNICA",1,871331,26,151,871331
3,6,6_16729443,"LEŚNICA",1,871331,26,151,871331
3,6,6_16729460,"LEŚNICA",1,871331,28,123,871331
3,6,6_16729464,"LEŚNICA",1,871331,28,123,871331
3,6,6_16729468,"LEŚNICA",1,871331,28,123,871331
3,6,6_16729472,"LEŚNICA",1,871331,29,92,871331
3,6,6_16729478,"LEŚNICA",1,871331,29,92,871331
3,6,6_16729482,"LEŚNICA",1,871331,29,92,871331
3,6,6_16729490,"LEŚNICA",1,871331,30,151,871331
3,6,6_16729496,"LEŚNICA",1,871331,30,151,871331
3,6,6_16729500,"LEŚNICA",1,871331,30,151,871331
3,6,6_16729504,"LEŚNICA",1,871331,30,151,871331
3,6,6_16729509,"LEŚNICA",1,871331,31,141,871331
3,6,6_16729532,"LEŚNICA",1,871331,33,92,871331
3,6,6_16729542,"LEŚNICA",1,871331,33,92,871331
3,6,6_16729546,"LEŚNICA",1,871331,33,92,871331
3,6,6_16729553,"LEŚNICA",1,871331,35,93,871331
3,6,6_16729555,"LEŚNICA",1,871331,35,93,871331
3,6,6_16729562,"LEŚNICA",1,871331,36,141,871331
3,6,6_16729566,"LEŚNICA",1,871331,39,92,871331
3,6,6_16729572,"LEŚNICA",1,871331,40,93,871331
3,6,6_16729576,"LEŚNICA",1,871331,40,93,871331
3,6,6_16729580,"LEŚNICA",1,871331,41,43,871331
3,6,6_16729590,"LEŚNICA",1,871331,42,92,871331
3,6,6_16729932,"LEŚNICA",1,871331,14,145,871331
3,6,6_16729115,"LEŚNICA",1,872237,5,123,872237
3,6,6_16729342,"LEŚNICA",1,872237,19,92,872237
3,6,6_16729586,"LEŚNICA",1,872237,42,92,872237
3,6,6_16726719,"KSIĘŻE MAŁE",0,873359,23,141,873359
3,6,6_16726907,"KSIĘŻE MAŁE",0,873359,15,92,873359
3,6,6_16728531,"KSIĘŻE MAŁE",0,873359,43,96,873359
3,6,6_16729049,"KSIĘŻE MAŁE",0,873359,1,146,873359
3,6,6_16729067,"KSIĘŻE MAŁE",0,873359,2,145,873359
3,6,6_16729071,"KSIĘŻE MAŁE",0,873359,2,145,873359
3,6,6_16729075,"KSIĘŻE MAŁE",0,873359,2,145,873359
3,6,6_16729083,"KSIĘŻE MAŁE",0,873359,3,145,873359
3,6,6_16729087,"KSIĘŻE MAŁE",0,873359,3,145,873359
3,6,6_16729091,"KSIĘŻE MAŁE",0,873359,3,145,873359
3,6,6_16729104,"KSIĘŻE MAŁE",0,873359,4,93,873359
3,6,6_16729108,"KSIĘŻE MAŁE",0,873359,4,93,873359
3,6,6_16729112,"KSIĘŻE MAŁE",0,873359,4,93,873359
3,6,6_16729116,"KSIĘŻE MAŁE",0,873359,5,123,873359
3,6,6_16729120,"KSIĘŻE MAŁE",0,873359,5,123,873359
3,6,6_16729126,"KSIĘŻE MAŁE",0,873359,5,123,873359
3,6,6_16729136,"KSIĘŻE MAŁE",0,873359,6,145,873359
3,6,6_16729142,"KSIĘŻE MAŁE",0,873359,6,145,873359
3,6,6_16729156,"KSIĘŻE MAŁE",0,873359,7,141,873359
3,6,6_16729160,"KSIĘŻE MAŁE",0,873359,7,141,873359
3,6,6_16729166,"KSIĘŻE MAŁE",0,873359,7,141,873359
3,6,6_16729176,"KSIĘŻE MAŁE",0,873359,8,92,873359
3,6,6_16729180,"KSIĘŻE MAŁE",0,873359,8,92,873359
3,6,6_16729202,"KSIĘŻE MAŁE",0,873359,10,141,873359
3,6,6_16729206,"KSIĘŻE MAŁE",0,873359,10,141,873359
3,6,6_16729215,"KSIĘŻE MAŁE",0,873359,11,151,873359
3,6,6_16729219,"KSIĘŻE MAŁE",0,873359,11,151,873359
3,6,6_16729230,"KSIĘŻE MAŁE",0,873359,12,93,873359
3,6,6_16729234,"KSIĘŻE MAŁE",0,873359,12,93,873359
3,6,6_16729240,"KSIĘŻE MAŁE",0,873359,12,93,873359
3,6,6_16729248,"KSIĘŻE MAŁE",0,873359,13,141,873359
3,6,6_16729256,"KSIĘŻE MAŁE",0,873359,13,141,873359
3,6,6_16729272,"KSIĘŻE MAŁE",0,873359,14,92,873359
3,6,6_16729298,"KSIĘŻE MAŁE",0,873359,16,123,873359
3,6,6_16729312,"KSIĘŻE MAŁE",0,873359,17,151,873359
3,6,6_16729320,"KSIĘŻE MAŁE",0,873359,17,151,873359
3,6,6_16729331,"KSIĘŻE MAŁE",0,873359,18,151,873359
3,6,6_16729339,"KSIĘŻE MAŁE",0,873359,18,151,873359
3,6,6_16729343,"KSIĘŻE MAŁE",0,873359,19,92,873359
3,6,6_16729350,"KSIĘŻE MAŁE",0,873359,20,151,873359
3,6,6_16729358,"KSIĘŻE MAŁE",0,873359,20,151,873359
3,6,6_16729364,"KSIĘŻE MAŁE",0,873359,21,123,873359
3,6,6_16729369,"KSIĘŻE MAŁE",0,873359,22,145,873359
3,6,6_16729373,"KSIĘŻE MAŁE",0,873359,22,145,873359
3,6,6_16729377,"KSIĘŻE MAŁE",0,873359,22,145,873359
3,6,6_16729381,"KSIĘŻE MAŁE",0,873359,22,145,873359
3,6,6_16729388,"KSIĘŻE MAŁE",0,873359,23,151,873359
3,6,6_16729392,"KSIĘŻE MAŁE",0,873359,23,151,873359
3,6,6_16729403,"KSIĘŻE MAŁE",0,873359,24,145,873359
3,6,6_16729407,"KSIĘŻE MAŁE",0,873359,24,145,873359
3,6,6_16729421,"KSIĘŻE MAŁE",0,873359,25,151,873359
3,6,6_16729425,"KSIĘŻE MAŁE",0,873359,25,151,873359
3,6,6_16729436,"KSIĘŻE MAŁE",0,873359,26,151,873359
3,6,6_16729440,"KSIĘŻE MAŁE",0,873359,26,151,873359
3,6,6_16729446,"KSIĘŻE MAŁE",0,873359,26,151,873359
3,6,6_16729452,"KSIĘŻE MAŁE",0,873359,27,96,873359
3,6,6_16729457,"KSIĘŻE MAŁE",0,873359,28,123,873359
3,6,6_16729461,"KSIĘŻE MAŁE",0,873359,28,123,873359
3,6,6_16729467,"KSIĘŻE MAŁE",0,873359,28,123,873359
3,6,6_16729475,"KSIĘŻE MAŁE",0,873359,29,92,873359
3,6,6_16729479,"KSIĘŻE MAŁE",0,873359,29,92,873359
3,6,6_16729493,"KSIĘŻE MAŁE",0,873359,30,151,873359
3,6,6_16729497,"KSIĘŻE MAŁE",0,873359,30,151,873359
3,6,6_16729503,"KSIĘŻE MAŁE",0,873359,30,151,873359
3,6,6_16729510,"KSIĘŻE MAŁE",0,873359,31,141,873359
3,6,6_16729523,"KSIĘŻE MAŁE",0,873359,32,145,873359
3,6,6_16729539,"KSIĘŻE MAŁE",0,873359,33,92,873359
3,6,6_16729545,"KSIĘŻE MAŁE",0,873359,33,92,873359
3,6,6_16729550,"KSIĘŻE MAŁE",0,873359,35,93,873359
3,6,6_16729554,"KSIĘŻE MAŁE",0,873359,35,93,873359
3,6,6_16729559,"KSIĘŻE MAŁE",0,873359,36,141,873359
3,6,6_16729575,"KSIĘŻE MAŁE",0,873359,40,93,873359
3,6,6_16729583,"KSIĘŻE MAŁE",0,873359,41,43,873359
3,6,6_16729587,"KSIĘŻE MAŁE",0,873359,42,92,873359
3,6,6_16729765,"KSIĘŻE MAŁE",0,873359,10,141,873359
3,6,6_16729929,"KSIĘŻE MAŁE",0,873359,14,145,873359
3,6,6_16729447,"Zajezdnia BOREK",1,873386,26,151,873386
3,6,6_16726720,"Zajezdnia OŁBIN",1,873388,23,141,873388
3,6,6_16729167,"Zajezdnia OŁBIN",1,873388,7,141,873388
3,6,6_16729511,"Zajezdnia OŁBIN",1,873388,31,141,873388
3,6,6_16729766,"Zajezdnia OŁBIN",1,873388,10,141,873388
3,6,6_16729100,"KSIĘŻE MAŁE",0,873389,4,93,873389
3,6,6_16729489,"KSIĘŻE MAŁE",0,873389,30,151,873389
3,6,6_16729066,"LEŚNICA",1,873390,2,145,873390
3,6,6_16729082,"LEŚNICA",1,873390,3,145,873390
3,6,6_16729311,"LEŚNICA",1,873390,17,151,873390
3,6,6_16729297,"LEŚNICA",1,874997,16,123,874997
3,8,8_16730632,"Zajezdnia GAJ",0,867322,3,92,867322
3,8,8_16731124,"Zajezdnia GAJ",0,867322,15,92,867322
3,8,8_16733261,"LEŚNICA",1,869377,1,146,869377
3,8,8_16733771,"LEŚNICA",1,869377,36,141,869377
3,8,8_16733776,"Zajezdnia OŁBIN",0,869770,36,141,869770
3,8,8_16733684,"KSIĘŻE MAŁE",0,870595,29,92,870595
3,8,8_16733744,"KSIĘŻE MAŁE",0,870595,33,92,870595
3,8,8_16733792,"KSIĘŻE MAŁE",0,870595,41,43,870595
3,8,8_16731089,"KSIĘŻE MAŁE",0,870596,14,146,870596
3,8,8_16731090,"LEŚNICA",1,871331,14,146,871331
3,8,8_16731121,"LEŚNICA",1,871331,15,92,871331
3,8,8_16731293,"LEŚNICA",1,871331,9,145,871331
3,8,8_16733263,"LEŚNICA",1,871331,1,146,871331
3,8,8_16733281,"LEŚNICA",1,871331,2,145,871331
3,8,8_16733287,"LEŚNICA",1,871331,2,145,871331
3,8,8_16733291,"LEŚNICA",1,871331,2,145,871331
3,8,8_16733297,"LEŚNICA",1,871331,3,145,871331
3,8,8_16733303,"LEŚNICA",1,871331,3,145,871331
3,8,8_16733307,"LEŚNICA",1,871331,3,145,871331
3,8,8_16733314,"LEŚNICA",1,871331,4,93,871331
3,8,8_16733320,"LEŚNICA",1,871331,4,93,871331
3,8,8_16733324,"LEŚNICA",1,871331,4,93,871331
3,8,8_16733330,"LEŚNICA",1,871331,5,123,871331
3,8,8_16733336,"LEŚNICA",1,871331,5,123,871331
3,8,8_16733346,"LEŚNICA",1,871331,6,145,871331
3,8,8_16733352,"LEŚNICA",1,871331,6,145,871331
3,8,8_16733372,"LEŚNICA",1,871331,7,141,871331
3,8,8_16733376,"LEŚNICA",1,871331,7,141,871331
3,8,8_16733384,"LEŚNICA",1,871331,8,92,871331
3,8,8_16733392,"LEŚNICA",1,871331,8,92,871331
3,8,8_16733402,"LEŚNICA",1,871331,9,43,871331
3,8,8_16733418,"LEŚNICA",1,871331,10,141,871331
3,8,8_16733420,"LEŚNICA",1,871331,10,141,871331
3,8,8_16733427,"LEŚNICA",1,871331,11,151,871331
3,8,8_16733431,"LEŚNICA",1,871331,11,151,871331
3,8,8_16733435,"LEŚNICA",1,871331,11,151,871331
3,8,8_16733442,"LEŚNICA",1,871331,12,93,871331
3,8,8_16733446,"LEŚNICA",1,871331,12,93,871331
3,8,8_16733448,"LEŚNICA",1,871331,12,93,871331
3,8,8_16733454,"LEŚNICA",1,871331,12,93,871331
3,8,8_16733460,"LEŚNICA",1,871331,13,141,871331
3,8,8_16733464,"LEŚNICA",1,871331,13,141,871331
3,8,8_16733478,"LEŚNICA",1,871331,14,92,871331
3,8,8_16733497,"LEŚNICA",1,871331,15,141,871331
3,8,8_16733514,"LEŚNICA",1,871331,16,123,871331
3,8,8_16733528,"LEŚNICA",1,871331,17,151,871331
3,8,8_16733536,"LEŚNICA",1,871331,17,151,871331
3,8,8_16733547,"LEŚNICA",1,871331,18,151,871331
3,8,8_16733559,"LEŚNICA",1,871331,19,92,871331
3,8,8_16733566,"LEŚNICA",1,871331,20,151,871331
3,8,8_16733585,"LEŚNICA",1,871331,22,145,871331
3,8,8_16733589,"LEŚNICA",1,871331,22,145,871331
3,8,8_16733593,"LEŚNICA",1,871331,22,145,871331
3,8,8_16733595,"LEŚNICA",1,871331,22,145,871331
3,8,8_16733604,"LEŚNICA",1,871331,23,151,871331
3,8,8_16733610,"LEŚNICA",1,871331,23,151,871331
3,8,8_16733619,"LEŚNICA",1,871331,24,145,871331
3,8,8_16733625,"LEŚNICA",1,871331,24,145,871331
3,8,8_16733637,"LEŚNICA",1,871331,25,151,871331
3,8,8_16733641,"LEŚNICA",1,871331,25,151,871331
3,8,8_16733652,"LEŚNICA",1,871331,26,151,871331
3,8,8_16733656,"LEŚNICA",1,871331,26,151,871331
3,8,8_16733673,"LEŚNICA",1,871331,28,123,871331
3,8,8_16733677,"LEŚNICA",1,871331,28,123,871331
3,8,8_16733681,"LEŚNICA",1,871331,28,123,871331
3,8,8_16733685,"LEŚNICA",1,871331,29,92,871331
3,8,8_16733691,"LEŚNICA",1,871331,29,92,871331
3,8,8_16733695,"LEŚNICA",1,871331,29,92,871331
3,8,8_16733703,"LEŚNICA",1,871331,30,151,871331
3,8,8_16733709,"LEŚNICA",1,871331,30,151,871331
3,8,8_16733713,"LEŚNICA",1,871331,30,151,871331
3,8,8_16733717,"LEŚNICA",1,871331,30,151,871331
3,8,8_16733722,"LEŚNICA",1,871331,31,141,871331
3,8,8_16733745,"LEŚNICA",1,871331,33,92,871331
3,8,8_16733755,"LEŚNICA",1,871331,33,92,871331
3,8,8_16733759,"LEŚNICA",1,871331,33,92,871331
3,8,8_16733766,"LEŚNICA",1,871331,35,93,871331
3,8,8_16733768,"LEŚNICA",1,871331,35,93,871331
3,8,8_16733775,"LEŚNICA",1,871331,36,141,871331
3,8,8_16733779,"LEŚNICA",1,871331,39,92,871331
3,8,8_16733785,"LEŚNICA",1,871331,40,93,871331
3,8,8_16733789,"LEŚNICA",1,871331,40,93,871331
3,8,8_16733793,"LEŚNICA",1,871331,41,43,871331
3,8,8_16733803,"LEŚNICA",1,871331,42,92,871331
3,8,8_16734145,"LEŚNICA",1,871331,14,145,871331
3,8,8_16733328,"LEŚNICA",1,872237,5,123,872237
3,8,8_16733555,"LEŚNICA",1,872237,19,92,872237
3,8,8_16733799,"LEŚNICA",1,872237,42,92,872237
3,8,8_16730932,"KSIĘŻE MAŁE",0,873359,23,141,873359
3,8,8_16731120,"KSIĘŻE MAŁE",0,873359,15,92,873359
